_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Iteration,Policy Loss,KL Penalty,Value Error Old,Value Loss Old,Value Error Now,Value Loss Now
15.651889,10306,0.031676805841331736,-1.8771786066315053,9.989999999999831,0.09773402157900299,0.016076362,-1.9026928,2.4446633,0.21747552,7.583902671609841e-18,-3.658173609460933,3.8834770857238112,0.9999988263680493,0.029739210156951468,-10.85641916851557,10.788856758651665,9.639467337041445,12,-0.039304893,0.008976219,9.719313050642809,10.303651,9.640266278307095,9.985153
35.279114,10596,0.034519976273149955,-1.8471852008681795,9.989999999999831,0.09928428584413208,0.011214735,-2.1634386,2.083877,0.20590644,8.717492983089188e-18,-3.7640081529799105,3.932836163739342,0.9999987545191377,0.05329426643645706,-12.093556464526522,11.772441869851457,9.747934309333834,13,-0.039871946,0.0089738695,9.747956498076398,10.093902,9.748127377939012,10.094076
81.997635,10472,0.03433438991579258,-1.5528463546605467,9.989999999999831,0.09477221091736598,0.00963837,-1.7990725,1.9203849,0.19500577,2.8497703305886374e-17,-3.7159599423985963,3.7168925476814456,0.9999986783696116,0.08723883326487078,-9.675846655144829,9.880509030511762,8.936382307435732,14,-0.039424777,0.0088813715,8.9367842960574,9.283878,8.936814899783682,9.283906
112.6938,10301,0.03524772438776411,-1.6803406675648063,9.989999999999831,0.09584330033806679,0.008153849,-1.986528,1.8663877,0.18552183,-1.3105826598817497e-17,-3.591294374548922,3.6712033111181794,0.9999986950235304,0.11447175756993123,-8.942208669396436,9.205692107354892,7.934905505678839,15,-0.039173603,0.008932575,7.93721255745272,8.285639,7.936293733458353,8.284764
75.77972,10135,0.028858368187561864,-1.763855720508241,9.989999999999831,0.08255082458437868,0.007902005,-1.8710495,1.7341372,0.17606223,-1.8228032688468283e-17,-3.840474141272151,3.7887752796128784,0.99999849362056,0.136525498814676,-9.019885171707896,9.685673785223274,6.242444441061154,16,-0.037794877,0.00890907,6.242675638791453,6.5926147,6.244747622016669,6.594739
139.4349,10332,0.038175197329597094,-1.988045523903423,9.989999999999831,0.09464219468380923,0.011086456,-1.9544073,1.7545716,0.16919798,-1.7192768480451516e-17,-4.113307408500985,3.763305338684584,0.9999984780291533,0.14258832764575746,-7.848486357070043,8.409357287800553,6.21976217020896,17,-0.038881503,0.00896628,6.221520180951957,6.572952,6.220487272304254,6.5720205
189.82494,10006,0.03830584779427127,-1.6230870048366048,9.989999999999831,0.09355323437984898,0.00948546,-1.5759605,1.8877835,0.160083,1.3847274982332554e-17,-3.5715056300927452,3.8001353209726583,0.9999983600195264,0.15213748430263382,-6.817884210861566,8.157293211453702,4.912063181257961,18,-0.037821732,0.009102953,4.91339374377627,5.2662926,4.913098696735152,5.2661033
207.48735,10818,0.03529629865104531,-1.7059730468237915,9.989999999999831,0.09052375757602578,0.008894249,-1.7347965,1.8654723,0.15309136,3.612483866408348e-18,-4.195333449642686,3.834812939745328,0.9999984105169739,0.19359161464395772,-10.578942455440071,10.472478649131956,5.749143013956726,19,-0.038327094,0.008925692,5.754564914620823,6.1091304,5.751600323601583,6.9234614
246.2,10718,0.03680972138183413,-1.6200813758198136,9.989999999999831,0.08894967405835452,0.008701596,-1.703155,1.5770353,0.14534107,1.0275622694795254e-17,-3.530003004509205,4.179626662435124,0.999998187839214,0.21949020745964384,-7.865229300235506,8.30081766397593,4.32545080674506,20,-0.0368715,0.008812674,4.325509876780013,5.4991813,4.3256307690131175,4.681825
220.11934,10012,0.03421678156796573,-1.652702741174106,9.989999999999831,0.08631804574742799,0.008291544,-1.6137607,1.5460098,0.13739716,-2.200042429940382e-17,-3.3860903188079297,3.5547108933422513,0.9999981259950238,0.2103224846824239,-6.213261601732221,6.741956674311774,3.8001222027207167,21,-0.0379034,0.009044848,3.800632182161233,4.1587253,3.800336440798004,4.15842
285.9708,10913,0.04145635473217706,-1.5948198188344662,9.989999999999831,0.09138831070361937,0.0031803546,-1.6303537,1.5885233,0.13071978,-9.115365436306609e-18,-3.538589441565211,3.4444001404643227,0.9999981505939907,0.22307678623659727,-7.082729147575508,7.912071256945782,4.0556751210361535,22,-0.03685996,0.008931069,4.055678665114755,4.4157453,4.056174765835417,4.4162154
307.26297,10392,0.03613085236179044,-1.442953108300813,9.989999999999831,0.08509238504747449,0.008394009,-1.7311138,1.698999,0.12473716,-4.1024407376449203e-17,-3.456548595870166,3.368263868280843,0.9999979434552654,0.2679689859084098,-6.283082115988462,6.800258549905939,3.2756766318039974,23,-0.036929395,0.008988938,3.280198513155172,3.6422522,3.2760827231393184,3.638189
349.7568,10012,0.03781574991667632,-1.7030783507843494,9.989999999999831,0.08348502956954852,0.005361385,-1.3983597,1.3836207,0.11864944,-5.216229632278003e-17,-3.8178352534426914,3.979612394784128,0.9999979040693011,0.2637957326548674,-5.8582488663519054,6.549608503480213,3.0494946009879302,24,-0.03621635,0.00894742,3.0497499120040175,3.4139757,3.0496895251116927,3.4139175
384.55344,10003,0.03951145032095853,-1.4877960496315261,9.989999999999831,0.09345715221159918,0.0044924403,-1.4309442,1.5455536,0.11257343,7.103296368690394e-18,-4.121036413790226,4.224235970989989,0.9999978345580812,0.29031580294040554,-5.29751249019469,6.2453622985256265,2.9244024676252045,25,-0.036535658,0.008906989,2.9260412270180605,3.2926214,2.92485542883716,3.2916698
319.1264,10339,0.03676454075567576,-1.4962995865116895,9.989999999999831,0.09208070905877162,0.0035015584,-1.4830475,1.4615124,0.10803476,-7.216073822885242e-18,-4.18832138737794,3.8244733548600394,0.9999977597745087,0.2945485985262255,-5.554285687412588,5.9450963225045514,2.98748471365292,26,-0.03716269,0.008860113,2.9877754192163977,3.3569381,2.9875988389212624,3.3573956
420.77927,10979,0.04065165380681925,-1.6113462465218766,9.989999999999831,0.08730735474157851,0.003462474,-1.7343022,1.3725702,0.102444366,-5.3069044842269984e-17,-3.5995984441738957,3.214443645819695,0.9999975894606374,0.2894332387048939,-4.317488966958698,4.621400675575646,2.187012611614261,27,-0.0356993,0.009073054,2.1872621979821556,2.5594127,2.1903023819206595,2.5642543
486.509,10053,0.04332413415424573,-1.5060661832039435,9.989999999999831,0.09088308605807874,0.0011623857,-1.4168482,1.3610234,0.09770032,-4.4174794573765305e-17,-3.38479170543102,3.7354427284362353,0.99999741186109,0.3166395568336575,-4.188762992651679,4.566301811856671,1.6351174968066637,28,-0.035055317,0.009023354,1.6422683702809426,2.0185256,1.6351402510820954,2.0088158
488.8496,10419,0.04242744389883797,-1.425679153577111,9.989999999999831,0.08664411793795805,0.001330757,-1.3409256,1.4187357,0.09357822,5.899025496040759e-17,-3.5514269501381808,3.887539894965012,0.9999975451276116,0.30694203372841944,-5.162723137384541,5.465073221182884,2.456266497769322,29,-0.034070395,0.009096957,2.4562907768324633,2.8324635,2.4564720072960498,2.832636
569.3814,10124,0.04409636483407721,-1.537700611114048,9.989999999999831,0.0890310211605972,0.0014127926,-1.3299739,1.2639562,0.08844497,-8.071159088543217e-18,-3.3647480642491323,3.6056023662995447,0.9999973965748693,0.31125220346034105,-4.440504435668908,6.031797798930079,2.010354639093309,30,-0.03561248,0.009225842,2.010702303947749,2.3892107,2.0108381325389373,2.3893876
668.54065,10000,0.04328505611878184,-1.5901110464985875,9.989999999999831,0.08998323835438819,-0.0028839416,-1.2845232,1.3600357,0.08494593,2.0961010704922955e-17,-4.16825515521094,3.780584308233833,0.9999972644040462,0.33600740906020016,-4.515023552382362,5.250337782237809,2.1962502127259675,31,-0.035228055,0.009113682,2.196257867472238,2.5772188,2.1964854919864885,2.577478
542.46,10079,0.04133523953418931,-1.5483383206388206,9.989999999999831,0.08981085120451285,-0.0019267228,-1.1929133,1.2825087,0.08228998,-2.5379044039451936e-17,-3.334382607102775,3.8780136871168747,0.9999972940311883,0.324626119331609,-3.5866335022499247,4.485734836641837,1.8829705839857542,32,-0.034334306,0.00918203,1.8836845480084456,2.2671976,1.884760969597277,2.2683017
490.9062,10301,0.041059916052293,-1.5218587885698873,9.989999999999831,0.08962986944543534,-0.004352927,-1.2108529,1.2260089,0.078667216,4.966418500604525e-17,-3.8474445328727933,3.7937007606575217,0.9999970733285442,0.3351778844806973,-3.728714430554814,4.33958442153202,1.6312753358871501,33,-0.033355195,0.009213995,1.6322841086555697,2.018278,1.6312945691695018,2.017226
644.48517,10996,0.043701858525128943,-1.6837577549923464,9.989999999999831,0.08890122066913834,-0.0054324395,-1.261736,1.2759402,0.075800054,-3.10167800259047e-17,-3.834785211019471,4.097139132337671,0.9999969715358511,0.3536074695668914,-3.9271250539893052,4.496468508976331,1.4383573626691173,34,-0.031381577,0.009090681,1.4388778942731166,1.8274103,1.4387149968683963,1.827325
701.7059,10975,0.043575207820715924,-1.3860373873739187,9.989999999999831,0.08883825939987414,-0.0069358232,-1.1340005,1.0879514,0.07267915,2.719161266690133e-17,-3.86190791801887,4.8249254711455904,0.9999969840931516,0.3535512334563947,-3.317829746070762,4.144244143315053,1.3107652038771458,35,-0.03267551,0.009206874,1.3111249682257131,1.7023491,1.3147704665054487,1.7064236
691.61,10700,0.0440175829708778,-1.4196868445432471,9.989999999999831,0.08739044318217011,-0.0067130593,-1.1872853,1.0823803,0.069051035,4.648410420860469e-18,-3.5238490940899716,4.0211900613613665,0.9999966025603821,0.3573779485037454,-2.789921412725609,3.4315141581234254,1.058016525417787,36,-0.03101352,0.0090932185,1.061552068059673,1.4558706,1.058431167513196,1.4523616
665.89,10717,0.04146045199539329,-1.4066556902505032,9.989999999999831,0.0898741120662112,-0.0027719087,-1.2047532,1.2874501,0.06700499,1.4586115691632178e-17,-4.325666788247696,4.170424750494997,0.9999966562999589,0.3751913810610947,-3.39520482515179,4.039996407948886,1.120838844683159,37,-0.0325206,0.009385025,1.1208453437661625,1.5172434,1.1431415464188273,1.7088534
671.1994,10174,0.044700605635806454,-1.5495607546958612,9.989999999999831,0.0896763475873333,-0.008344654,-1.0907712,1.1015122,0.06471311,8.974320969645456e-17,-3.54807527522042,3.65805186303407,0.9999965272114387,0.3650891902669388,-3.4542333645897236,3.8732402606219893,1.1159035079075055,38,-0.03145103,0.009166596,1.1414067511180588,1.7097365,1.115993084378405,1.514938
518.7988,10338,0.043002211703308056,-1.4679278097395996,9.989999999999831,0.08891587888818964,-0.006583964,-1.077828,1.0450497,0.062393274,-5.773417469902149e-17,-3.855805685148895,3.7115458217770545,0.9999964014674529,0.35318061964532255,-2.969411494386871,3.4966643469246286,0.9478110351069696,39,-0.030731402,0.009327314,0.9478170086628941,1.3491024,0.9478199936324078,1.3490901
754.92596,10000,0.04348726233541531,-1.4364296457050003,9.989999999999831,0.08774966384113214,-0.0066375406,-1.0921476,1.0546224,0.060089417,-3.765876499528531e-17,-3.9432802205545756,3.411002203681869,0.9999963546423952,0.3794256018595345,-2.656428318782452,3.5791794369262875,0.9437461463771258,40,-0.030568456,0.0093843555,0.9446010106352515,1.3484796,0.9440185197472507,1.3479198
678.488,10554,0.04350328337980751,-1.561996326669693,9.989999999999831,0.08921101671949885,-0.0061893417,-1.0812545,1.0941061,0.057622306,1.5080687209613647e-16,-3.6050504012813875,4.242537294114185,0.9999963357062065,0.38779944914935,-3.4897216547200283,4.1243555197274855,1.0745966642749967,41,-0.03029558,0.0093294745,1.0752155585280931,1.4818652,1.0747109568629696,1.4814285
761.7214,10000,0.04336183887639756,-1.299556815369424,9.989999999999831,0.08750811950034547,-0.005260814,-1.0872675,1.112368,0.055729568,-1.3287149158713874e-16,-3.97925079035604,3.350950507457177,0.9999960705902958,0.38303578438650004,-2.809967925489086,3.4984502582456556,0.8504871680343131,42,-0.029307056,0.00931494,0.8507260076239741,1.2600342,0.850928642691472,1.2601678
756.9247,10000,0.04391152359948252,-1.4789741741479943,9.989999999999831,0.08760009223761758,-0.0063938387,-0.9865359,0.9396906,0.053565063,1.5845103007450234e-16,-4.473415085238949,3.939399072594807,0.9999957785855906,0.3804165857244827,-2.7186366430781543,3.6904048628195927,0.7329911290643747,43,-0.029715268,0.009426069,0.7333293983942621,1.1452671,0.7339976863566304,1.1460524
780.349,10815,0.042670055544956245,-1.5281775495914478,9.989999999999831,0.08622029685953757,-0.0058203763,-0.9851221,1.1522884,0.052351147,3.6791856867836903e-17,-3.5956222628472645,3.903209926237967,0.9999960410300083,0.39899511041491664,-2.478141855752038,3.681402771815674,0.7934065573760756,44,-0.029580493,0.009394077,0.7935794210320828,1.2085291,0.7946587950655156,1.2096469
789.29565,10000,0.044725949008970416,-1.9319583945953729,9.989999999999831,0.08752626773790959,-0.0070819305,-0.9741689,0.98535633,0.050024256,-8.668621376273223e-17,-3.917952591003323,3.700489976085064,0.9999958808780284,0.39699349573877873,-2.300425255674819,3.438144077811026,0.7062692415479743,45,-0.027970502,0.009510044,0.7076671478581877,1.1249679,0.7066378548246627,1.1239244
785.73773,10000,0.044558389111182435,-1.3168750692789055,9.989999999999831,0.08749157888474479,-0.0071830987,-0.9247619,0.9211499,0.048666406,-9.237055564881302e-18,-3.6412805567725246,3.6140298406102094,0.9999958501848969,0.395192997336689,-2.4353222920626427,2.9883101847591367,0.6870025626492983,46,-0.028955957,0.009400043,0.6874435543530735,1.107268,0.6870616886025249,1.1068258
794.8878,10000,0.04657367340462822,-1.5860609239742123,9.989999999999831,0.08699624210216313,-0.004227221,-1.0752382,0.8911923,0.047253344,8.597567102697212e-17,-4.029931708836092,4.5861895151799414,0.9999956753531405,0.3996432057241079,-2.712906991631972,3.3053823021010733,0.677360803179732,47,-0.028481314,0.009554758,0.6773712951548484,1.0995275,0.6905586445627049,1.1786158
774.90643,10246,0.04380016375620508,-1.3394782039751365,9.989999999999831,0.08771761296365672,-0.005455431,-0.90622747,0.92603046,0.04579599,8.287122479341399e-17,-3.5039536902762687,4.552061551545082,0.9999956757544188,0.4184255564613183,-2.2216155512358653,3.209033005798392,0.6867549260736568,48,-0.02897384,0.009207868,0.6964977765715245,1.1874436,0.6422888111802855,1.0838693
